,Date,Warehouse,Product_Code,Product_Category,Order_Demand
1047,2020-11-14,Whse_J,Product_1,Category_019,(37)
1048,2020-11-15,Whse_J,Product_1,Category_019,(31)
1049,2020-11-16,Whse_J,Product_1,Category_019,(14)
1050,2020-11-17,Whse_J,Product_1,Category_001,(19)
1051,2020-11-18,Whse_J,Product_1,Category_001,(30)
1052,2020-11-19,Whse_J,Product_1,Category_001,(26)
1053,2020-11-20,Whse_J,Product_1,Category_001,(27)
1054,2020-11-21,Whse_J,Product_1,Category_001,(22)
1055,2020-11-22,Whse_J,Product_1,Category_019,(30)
1056,2020-11-23,Whse_J,Product_1,Category_019,(21)
1057,2020-11-24,Whse_J,Product_1,Category_019,(20)
1058,2020-11-25,Whse_J,Product_1,Category_019,(16)
1059,2020-11-26,Whse_J,Product_1,Category_019,(19)
1060,2020-11-27,Whse_J,Product_1,Category_019,(33)
1061,2020-11-28,Whse_J,Product_1,Category_005,(24)
1062,2020-11-29,Whse_J,Product_1,Category_005,(27)
1063,2020-11-30,Whse_J,Product_1,Category_005,(5)
1064,2020-12-01,Whse_J,Product_1,Category_005,(13)
1065,2020-12-02,Whse_J,Product_1,Category_019,(12)
1066,2020-12-03,Whse_J,Product_1,Category_019,(14)
1067,2020-12-04,Whse_J,Product_1,Category_019,(29)
1068,2020-12-05,Whse_J,Product_1,Category_019,(12)
1069,2020-12-06,Whse_J,Product_1,Category_019,(14)
1070,2020-12-07,Whse_J,Product_1,Category_019,(14)
1071,2020-12-08,Whse_J,Product_1,Category_019,(13)
1072,2020-12-09,Whse_J,Product_1,Category_019,(18)
1073,2020-12-10,Whse_J,Product_1,Category_019,(14)
1074,2020-12-11,Whse_J,Product_1,Category_028,(21)
1075,2020-12-12,Whse_J,Product_1,Category_028,(23)
1076,2020-12-13,Whse_J,Product_1,Category_028,(14)
1077,2020-12-14,Whse_J,Product_1,Category_028,(10)
1078,2020-12-15,Whse_J,Product_1,Category_028,(12)
1079,2020-12-16,Whse_J,Product_1,Category_006,(19)
1080,2020-12-17,Whse_J,Product_1,Category_019,(9)
1081,2020-12-18,Whse_J,Product_1,Category_019,(19)
1082,2020-12-19,Whse_J,Product_1,Category_005,(21)
1083,2020-12-20,Whse_J,Product_1,Category_005,(17)
1084,2020-12-21,Whse_J,Product_1,Category_005,(10)
1085,2020-12-22,Whse_J,Product_1,Category_005,(13)
1086,2020-12-23,Whse_J,Product_1,Category_005,(14)
1087,2020-12-24,Whse_J,Product_1,Category_005,(7)
1088,2020-12-25,Whse_J,Product_1,Category_005,(19)
1089,2020-12-26,Whse_J,Product_1,Category_005,(13)
1090,2020-12-27,Whse_J,Product_1,Category_005,(17)
1091,2020-12-28,Whse_J,Product_1,Category_005,(4)
1092,2020-12-29,Whse_J,Product_1,Category_005,(12)
1093,2020-12-30,Whse_J,Product_1,Category_005,(15)
1094,2020-12-31,Whse_J,Product_1,Category_019,(18)
1095,2021-01-01,Whse_J,Product_1,Category_019,(21)
1096,2021-01-02,Whse_J,Product_1,Category_019,(13)
1097,2021-01-03,Whse_J,Product_1,Category_019,(12)
1098,2021-01-04,Whse_J,Product_1,Category_019,(12)
1099,2021-01-05,Whse_J,Product_1,Category_019,(12)
1100,2021-01-06,Whse_J,Product_1,Category_019,(16)
1101,2021-01-07,Whse_J,Product_1,Category_019,(12)
1102,2021-01-08,Whse_J,Product_1,Category_019,(12)
1103,2021-01-09,Whse_J,Product_1,Category_019,(16)
1104,2021-01-10,Whse_J,Product_1,Category_019,(26)
1105,2021-01-11,Whse_J,Product_1,Category_005,(7)
1106,2021-01-12,Whse_J,Product_1,Category_005,(13)
1107,2021-01-13,Whse_J,Product_1,Category_019,(9)
1108,2021-01-14,Whse_J,Product_1,Category_019,(18)
1109,2021-01-15,Whse_J,Product_1,Category_019,(13)
1110,2021-01-16,Whse_J,Product_1,Category_019,(8)
1111,2021-01-17,Whse_J,Product_1,Category_019,(13)
1112,2021-01-18,Whse_J,Product_1,Category_019,(7)
1113,2021-01-19,Whse_J,Product_1,Category_019,(17)
1114,2021-01-20,Whse_J,Product_1,Category_019,(13)
1115,2021-01-21,Whse_J,Product_1,Category_019,(12)
1116,2021-01-22,Whse_J,Product_1,Category_019,(15)
1117,2021-01-23,Whse_J,Product_1,Category_019,(23)
1118,2021-01-24,Whse_J,Product_1,Category_019,(21)
1119,2021-01-25,Whse_J,Product_1,Category_019,(15)
1120,2021-01-26,Whse_J,Product_1,Category_019,(18)
1121,2021-01-27,Whse_J,Product_1,Category_019,(14)
1122,2021-01-28,Whse_J,Product_1,Category_019,(17)
1123,2021-01-29,Whse_J,Product_1,Category_019,(16)
1124,2021-01-30,Whse_J,Product_1,Category_019,(14)
1125,2021-01-31,Whse_J,Product_1,Category_019,(14)
1126,2021-02-01,Whse_J,Product_1,Category_019,(16)
1127,2021-02-02,Whse_J,Product_1,Category_019,(16)
1128,2021-02-03,Whse_J,Product_1,Category_019,(19)
1129,2021-02-04,Whse_J,Product_1,Category_019,(9)
1130,2021-02-05,Whse_J,Product_1,Category_019,(14)
1131,2021-02-06,Whse_J,Product_1,Category_019,(14)
1132,2021-02-07,Whse_J,Product_1,Category_019,(18)
1133,2021-02-08,Whse_J,Product_1,Category_019,(12)
1134,2021-02-09,Whse_J,Product_1,Category_019,(14)
1135,2021-02-10,Whse_J,Product_1,Category_019,(16)
1136,2021-02-11,Whse_J,Product_1,Category_019,(14)
1137,2021-02-12,Whse_J,Product_1,Category_019,(15)
1138,2021-02-13,Whse_J,Product_1,Category_019,(10)
1139,2021-02-14,Whse_J,Product_1,Category_019,(23)
1140,2021-02-15,Whse_J,Product_1,Category_019,(8)
1141,2021-02-16,Whse_J,Product_1,Category_019,(19)
1142,2021-02-17,Whse_J,Product_1,Category_019,(29)
1143,2021-02-18,Whse_J,Product_1,Category_019,(17)
1144,2021-02-19,Whse_J,Product_1,Category_019,(18)
1145,2021-02-20,Whse_J,Product_1,Category_019,(18)
1146,2021-02-21,Whse_J,Product_1,Category_019,(21)
1147,2021-02-22,Whse_J,Product_1,Category_019,(16)
1148,2021-02-23,Whse_J,Product_1,Category_019,(16)
1149,2021-02-24,Whse_J,Product_1,Category_019,(10)
1150,2021-02-25,Whse_J,Product_1,Category_019,(12)
1151,2021-02-26,Whse_J,Product_1,Category_019,(9)
1152,2021-02-27,Whse_J,Product_1,Category_019,(21)
1153,2021-02-28,Whse_J,Product_1,Category_019,(12)
1154,2021-02-28,Whse_J,Product_1,Category_019,(14)
1155,2021-03-01,Whse_J,Product_1,Category_011,(16)
1156,2021-03-02,Whse_J,Product_1,Category_007,(17)
1157,2021-03-03,Whse_J,Product_1,Category_011,(20)
1158,2021-03-04,Whse_J,Product_1,Category_007,(17)
1159,2021-03-05,Whse_J,Product_1,Category_011,(17)
1160,2021-03-06,Whse_J,Product_1,Category_011,(22)
1161,2021-03-07,Whse_J,Product_1,Category_011,(17)
1162,2021-03-08,Whse_J,Product_1,Category_011,(9)
1163,2021-03-09,Whse_J,Product_1,Category_011,(18)
1164,2021-03-10,Whse_J,Product_1,Category_011,(15)
1165,2021-03-11,Whse_J,Product_1,Category_011,(22)
1166,2021-03-12,Whse_J,Product_1,Category_011,(17)
1167,2021-03-13,Whse_J,Product_1,Category_011,(23)
1168,2021-03-14,Whse_J,Product_1,Category_011,(13)
1169,2021-03-15,Whse_J,Product_1,Category_011,(11)
1170,2021-03-16,Whse_J,Product_1,Category_011,(23)
1171,2021-03-17,Whse_J,Product_1,Category_011,(19)
1172,2021-03-18,Whse_J,Product_1,Category_011,(21)
1173,2021-03-19,Whse_J,Product_1,Category_011,(25)
1174,2021-03-20,Whse_J,Product_1,Category_011,(25)
1175,2021-03-21,Whse_J,Product_1,Category_011,(22)
1176,2021-03-22,Whse_J,Product_1,Category_011,(17)
1177,2021-03-23,Whse_J,Product_1,Category_011,(19)
1178,2021-03-24,Whse_J,Product_1,Category_011,(18)
1179,2021-03-25,Whse_J,Product_1,Category_011,(27)
1180,2021-03-26,Whse_J,Product_1,Category_011,(22)
1181,2021-03-27,Whse_J,Product_1,Category_011,(28)
1182,2021-03-28,Whse_J,Product_1,Category_011,(16)
1183,2021-03-29,Whse_J,Product_1,Category_011,(22)
1184,2021-03-30,Whse_J,Product_1,Category_011,(14)
1185,2021-03-31,Whse_J,Product_1,Category_011,(17)
1186,2021-04-01,Whse_J,Product_1,Category_011,(32)
1187,2021-04-02,Whse_J,Product_1,Category_011,(24)
1188,2021-04-03,Whse_J,Product_1,Category_011,(29)
1189,2021-04-04,Whse_J,Product_1,Category_011,(18)
1190,2021-04-05,Whse_J,Product_1,Category_011,(20)
1191,2021-04-06,Whse_J,Product_1,Category_011,(25)
1192,2021-04-07,Whse_J,Product_1,Category_011,(18)
1193,2021-04-08,Whse_J,Product_1,Category_011,(23)
1194,2021-04-09,Whse_J,Product_1,Category_011,(22)
1195,2021-04-10,Whse_J,Product_1,Category_011,(36)
1196,2021-04-11,Whse_J,Product_1,Category_011,(18)
1197,2021-04-12,Whse_J,Product_1,Category_011,(30)
1198,2021-04-13,Whse_J,Product_1,Category_011,(24)
1199,2021-04-14,Whse_J,Product_1,Category_011,(22)
1200,2021-04-15,Whse_J,Product_1,Category_011,(23)
1201,2021-04-16,Whse_J,Product_1,Category_015,(22)
1202,2021-04-17,Whse_J,Product_1,Category_015,(18)
1203,2021-04-18,Whse_J,Product_1,Category_015,(23)
1204,2021-04-19,Whse_J,Product_1,Category_015,(23)
1205,2021-04-20,Whse_J,Product_1,Category_007,(18)
1206,2021-04-21,Whse_J,Product_1,Category_007,(20)
1207,2021-04-22,Whse_J,Product_1,Category_007,(22)
1208,2021-04-23,Whse_J,Product_1,Category_007,(23)
1209,2021-04-24,Whse_J,Product_1,Category_007,(26)
1210,2021-04-25,Whse_J,Product_1,Category_007,(15)
1211,2021-04-26,Whse_J,Product_1,Category_007,(20)
1212,2021-04-27,Whse_J,Product_1,Category_007,(19)
1213,2021-04-28,Whse_J,Product_1,Category_007,(21)
1214,2021-04-29,Whse_J,Product_1,Category_007,(30)
1215,2021-04-30,Whse_J,Product_1,Category_007,(30)
1216,2021-05-01,Whse_J,Product_1,Category_007,(30)
1217,2021-05-02,Whse_J,Product_1,Category_007,(18)
1218,2021-05-03,Whse_J,Product_1,Category_007,(29)
1219,2021-05-04,Whse_J,Product_1,Category_007,(24)
1220,2021-05-05,Whse_J,Product_1,Category_007,(17)
1221,2021-05-06,Whse_J,Product_1,Category_007,(23)
1222,2021-05-07,Whse_J,Product_1,Category_007,(23)
1223,2021-05-08,Whse_J,Product_1,Category_007,(26)
1224,2021-05-09,Whse_J,Product_1,Category_007,(18)
1225,2021-05-10,Whse_J,Product_1,Category_007,(29)
1226,2021-05-11,Whse_J,Product_1,Category_007,(21)
1227,2021-05-12,Whse_J,Product_1,Category_007,(19)
1228,2021-05-13,Whse_J,Product_1,Category_007,(26)
1229,2021-05-14,Whse_J,Product_1,Category_007,(30)
1230,2021-05-15,Whse_J,Product_1,Category_007,(39)
1231,2021-05-16,Whse_J,Product_1,Category_007,(13)
1232,2021-05-17,Whse_J,Product_1,Category_007,(25)
1233,2021-05-18,Whse_J,Product_1,Category_007,(33)
1234,2021-05-19,Whse_J,Product_1,Category_007,(26)
1235,2021-05-20,Whse_J,Product_1,Category_007,(28)
1236,2021-05-21,Whse_J,Product_1,Category_007,(35)
1237,2021-05-22,Whse_J,Product_1,Category_007,(32)
1238,2021-05-23,Whse_J,Product_1,Category_007,(22)
1239,2021-05-24,Whse_J,Product_1,Category_007,(26)
1240,2021-05-25,Whse_J,Product_1,Category_007,(29)
1241,2021-05-26,Whse_J,Product_1,Category_007,(17)
1242,2021-05-27,Whse_J,Product_1,Category_007,(26)
1243,2021-05-28,Whse_J,Product_1,Category_007,(33)
1244,2021-05-29,Whse_J,Product_1,Category_007,(29)
1245,2021-05-30,Whse_J,Product_1,Category_007,(18)
1246,2021-05-31,Whse_J,Product_1,Category_007,(18)
1247,2021-06-01,Whse_J,Product_1,Category_007,(24)
1248,2021-06-02,Whse_J,Product_1,Category_007,(25)
1249,2021-06-03,Whse_J,Product_1,Category_007,(38)
1250,2021-06-04,Whse_J,Product_1,Category_007,(28)
1251,2021-06-05,Whse_J,Product_1,Category_007,(35)
1252,2021-06-06,Whse_J,Product_1,Category_007,(23)
1253,2021-06-07,Whse_J,Product_1,Category_007,(22)
1254,2021-06-08,Whse_J,Product_1,Category_007,(22)
1255,2021-06-09,Whse_J,Product_1,Category_007,(24)
1256,2021-06-10,Whse_J,Product_1,Category_007,(34)
1257,2021-06-11,Whse_J,Product_1,Category_007,(31)
1258,2021-06-12,Whse_J,Product_1,Category_007,(22)
1259,2021-06-13,Whse_J,Product_1,Category_007,(22)
1260,2021-06-14,Whse_J,Product_1,Category_007,(25)
1261,2021-06-15,Whse_J,Product_1,Category_007,(22)
1262,2021-06-16,Whse_J,Product_1,Category_007,(30)
1263,2021-06-17,Whse_J,Product_1,Category_007,(22)
1264,2021-06-18,Whse_J,Product_1,Category_007,(27)
1265,2021-06-19,Whse_J,Product_1,Category_007,(28)
1266,2021-06-20,Whse_J,Product_1,Category_007,(15)
1267,2021-06-21,Whse_J,Product_1,Category_007,(25)
1268,2021-06-22,Whse_J,Product_1,Category_007,(25)
1269,2021-06-23,Whse_J,Product_1,Category_007,(23)
1270,2021-06-24,Whse_J,Product_1,Category_007,(31)
1271,2021-06-25,Whse_J,Product_1,Category_007,(31)
1272,2021-06-26,Whse_J,Product_1,Category_007,(32)
1273,2021-06-27,Whse_J,Product_1,Category_007,(26)
1274,2021-06-28,Whse_J,Product_1,Category_007,(28)
1275,2021-06-29,Whse_J,Product_1,Category_007,(25)
1276,2021-06-30,Whse_J,Product_1,Category_007,(25)
1277,2021-07-01,Whse_J,Product_1,Category_007,(42)
1278,2021-07-02,Whse_J,Product_1,Category_007,(32)
1279,2021-07-03,Whse_J,Product_1,Category_007,(35)
1280,2021-07-04,Whse_J,Product_1,Category_007,(18)
1281,2021-07-05,Whse_J,Product_1,Category_007,(31)
1282,2021-07-06,Whse_J,Product_1,Category_007,(22)
1283,2021-07-07,Whse_J,Product_1,Category_007,(33)
1284,2021-07-08,Whse_J,Product_1,Category_007,(34)
1285,2021-07-09,Whse_J,Product_1,Category_007,(35)
1286,2021-07-10,Whse_J,Product_1,Category_007,(28)
1287,2021-07-11,Whse_J,Product_1,Category_007,(18)
1288,2021-07-12,Whse_J,Product_1,Category_007,(27)
1289,2021-07-13,Whse_J,Product_1,Category_007,(30)
1290,2021-07-14,Whse_J,Product_1,Category_007,(22)
1291,2021-07-15,Whse_J,Product_1,Category_007,(33)
1292,2021-07-16,Whse_J,Product_1,Category_007,(34)
1293,2021-07-17,Whse_J,Product_1,Category_007,(37)
1294,2021-07-18,Whse_J,Product_1,Category_007,(24)
1295,2021-07-19,Whse_J,Product_1,Category_007,(25)
1296,2021-07-20,Whse_J,Product_1,Category_007,(22)
1297,2021-07-21,Whse_J,Product_1,Category_007,(34)
1298,2021-07-22,Whse_J,Product_1,Category_007,(26)
1299,2021-07-23,Whse_J,Product_1,Category_007,(34)
1300,2021-07-24,Whse_J,Product_1,Category_007,(25)
1301,2021-07-25,Whse_J,Product_1,Category_007,(21)
1302,2021-07-26,Whse_J,Product_1,Category_007,(24)
1303,2021-07-27,Whse_J,Product_1,Category_007,(28)
1304,2021-07-28,Whse_J,Product_1,Category_007,(30)
1305,2021-07-29,Whse_J,Product_1,Category_007,(30)
1306,2021-07-30,Whse_J,Product_1,Category_007,(38)
1307,2021-07-31,Whse_J,Product_1,Category_007,(31)
1308,2021-08-01,Whse_J,Product_1,Category_007,(21)
1309,2021-08-02,Whse_J,Product_1,Category_007,(22)
1310,2021-08-03,Whse_J,Product_1,Category_007,(28)
1311,2021-08-04,Whse_J,Product_1,Category_007,(34)
1312,2021-08-05,Whse_J,Product_1,Category_007,(24)
1313,2021-08-06,Whse_J,Product_1,Category_007,(20)
1314,2021-08-07,Whse_J,Product_1,Category_007,(31)
1315,2021-08-08,Whse_J,Product_1,Category_007,(11)
1316,2021-08-09,Whse_J,Product_1,Category_007,(26)
1317,2021-08-10,Whse_J,Product_1,Category_007,(21)
1318,2021-08-11,Whse_J,Product_1,Category_007,(23)
1319,2021-08-12,Whse_J,Product_1,Category_007,(16)
1320,2021-08-13,Whse_J,Product_1,Category_007,(27)
1321,2021-08-14,Whse_J,Product_1,Category_007,(36)
1322,2021-08-15,Whse_J,Product_1,Category_007,(24)
1323,2021-08-16,Whse_J,Product_1,Category_007,(15)
1324,2021-08-17,Whse_J,Product_1,Category_007,(25)
1325,2021-08-18,Whse_J,Product_1,Category_007,(26)
1326,2021-08-19,Whse_J,Product_1,Category_007,(29)
1327,2021-08-20,Whse_J,Product_1,Category_007,(30)
1328,2021-08-21,Whse_J,Product_1,Category_007,(22)
1329,2021-08-22,Whse_J,Product_1,Category_007,(15)
1330,2021-08-23,Whse_J,Product_1,Category_007,(24)
1331,2021-08-24,Whse_J,Product_1,Category_007,(32)
1332,2021-08-25,Whse_J,Product_1,Category_007,(17)
1333,2021-08-26,Whse_J,Product_1,Category_007,(25)
1334,2021-08-27,Whse_J,Product_1,Category_007,(24)
1335,2021-08-28,Whse_J,Product_1,Category_007,(34)
1336,2021-08-29,Whse_J,Product_1,Category_007,(14)
1337,2021-08-30,Whse_J,Product_1,Category_007,(14)
1338,2021-08-31,Whse_J,Product_1,Category_007,(17)
1339,2021-09-01,Whse_J,Product_1,Category_007,(18)
1340,2021-09-02,Whse_J,Product_1,Category_007,(20)
1341,2021-09-03,Whse_J,Product_1,Category_007,(31)
1342,2021-09-04,Whse_J,Product_1,Category_021,(25)
1343,2021-09-05,Whse_J,Product_1,Category_021,(32)
1344,2021-09-06,Whse_J,Product_1,Category_021,(28)
1345,2021-09-07,Whse_J,Product_1,Category_021,(18)
1346,2021-09-08,Whse_J,Product_1,Category_024,(28)
1347,2021-09-09,Whse_J,Product_1,Category_024,(26)
1348,2021-09-10,Whse_J,Product_1,Category_024,(25)
1349,2021-09-11,Whse_J,Product_1,Category_024,(24)
1350,2021-09-12,Whse_J,Product_1,Category_024,(24)
1351,2021-09-13,Whse_J,Product_1,Category_001,(24)
1352,2021-09-14,Whse_J,Product_1,Category_001,(19)
1353,2021-09-15,Whse_J,Product_1,Category_001,(20)
1354,2021-09-16,Whse_J,Product_1,Category_001,(19)
1355,2021-09-17,Whse_J,Product_1,Category_001,(19)
1356,2021-09-18,Whse_J,Product_1,Category_001,(27)
1357,2021-09-19,Whse_J,Product_1,Category_001,(19)
1358,2021-09-20,Whse_J,Product_1,Category_001,(23)
1359,2021-09-21,Whse_J,Product_1,Category_001,(25)
1360,2021-09-22,Whse_J,Product_1,Category_001,(25)
1361,2021-09-23,Whse_J,Product_1,Category_001,(24)
1362,2021-09-24,Whse_J,Product_1,Category_001,(26)
1363,2021-09-25,Whse_J,Product_1,Category_001,(27)
1364,2021-09-26,Whse_J,Product_1,Category_001,(17)
1365,2021-09-27,Whse_J,Product_1,Category_001,(18)
1366,2021-09-28,Whse_J,Product_1,Category_001,(27)
1367,2021-09-29,Whse_J,Product_1,Category_001,(28)
1368,2021-09-30,Whse_J,Product_1,Category_001,(23)
1369,2021-10-01,Whse_J,Product_1,Category_001,(25)
1370,2021-10-02,Whse_J,Product_1,Category_001,(26)
1371,2021-10-03,Whse_J,Product_1,Category_005,(20)
1372,2021-10-04,Whse_J,Product_1,Category_005,(28)
1373,2021-10-05,Whse_J,Product_1,Category_005,(17)
1374,2021-10-06,Whse_J,Product_1,Category_005,(22)
1375,2021-10-07,Whse_J,Product_1,Category_005,(19)
1376,2021-10-08,Whse_J,Product_1,Category_005,(24)
1377,2021-10-09,Whse_J,Product_1,Category_005,(29)
1378,2021-10-10,Whse_J,Product_1,Category_005,(18)
1379,2021-10-11,Whse_J,Product_1,Category_005,(18)
1380,2021-10-12,Whse_J,Product_1,Category_005,(16)
1381,2021-10-13,Whse_J,Product_1,Category_005,(16)
1382,2021-10-14,Whse_J,Product_1,Category_005,(32)
1383,2021-10-15,Whse_J,Product_1,Category_005,(32)
1384,2021-10-16,Whse_J,Product_1,Category_005,(26)
1385,2021-10-17,Whse_J,Product_1,Category_005,(20)
1386,2021-10-18,Whse_J,Product_1,Category_005,(21)
1387,2021-10-19,Whse_J,Product_1,Category_005,(20)
1388,2021-10-20,Whse_J,Product_1,Category_005,(30)
1389,2021-10-21,Whse_J,Product_1,Category_005,(25)
1390,2021-10-22,Whse_J,Product_1,Category_005,(26)
1391,2021-10-23,Whse_J,Product_1,Category_005,(21)
1392,2021-10-24,Whse_J,Product_1,Category_005,(16)
1393,2021-10-25,Whse_J,Product_1,Category_005,(13)
1394,2021-10-26,Whse_J,Product_1,Category_005,(16)
1395,2021-10-27,Whse_J,Product_1,Category_005,(25)
1396,2021-10-28,Whse_J,Product_1,Category_005,(18)
1397,2021-10-29,Whse_J,Product_1,Category_005,(23)
1398,2021-10-30,Whse_J,Product_1,Category_005,(33)
1399,2021-10-31,Whse_J,Product_1,Category_005,(24)
1400,2021-11-01,Whse_J,Product_1,Category_005,(22)
1401,2021-11-02,Whse_J,Product_1,Category_005,(23)
1402,2021-11-03,Whse_J,Product_1,Category_005,(23)
1403,2021-11-04,Whse_J,Product_1,Category_005,(22)
1404,2021-11-05,Whse_J,Product_1,Category_005,(29)
1405,2021-11-06,Whse_J,Product_1,Category_005,(18)
1406,2021-11-07,Whse_J,Product_1,Category_005,(17)
1407,2021-11-08,Whse_J,Product_1,Category_005,(19)
1408,2021-11-09,Whse_J,Product_1,Category_019,(22)
1409,2021-11-10,Whse_J,Product_1,Category_019,(18)
1410,2021-11-11,Whse_J,Product_1,Category_019,(26)
1411,2021-11-12,Whse_J,Product_1,Category_019,(26)
1412,2021-11-13,Whse_J,Product_1,Category_019,(36)
1413,2021-11-14,Whse_J,Product_1,Category_019,(17)
1414,2021-11-15,Whse_J,Product_1,Category_019,(22)
1415,2021-11-16,Whse_J,Product_1,Category_019,(20)
1416,2021-11-17,Whse_J,Product_1,Category_019,(19)
1417,2021-11-18,Whse_J,Product_1,Category_019,(21)
1418,2021-11-19,Whse_J,Product_1,Category_019,(36)
1419,2021-11-20,Whse_J,Product_1,Category_019,(22)
1420,2021-11-21,Whse_J,Product_1,Category_019,(14)
1421,2021-11-22,Whse_J,Product_1,Category_019,(18)
1422,2021-11-23,Whse_J,Product_1,Category_019,(20)
1423,2021-11-24,Whse_J,Product_1,Category_019,(18)
1424,2021-11-25,Whse_J,Product_1,Category_019,(26)
1425,2021-11-26,Whse_J,Product_1,Category_019,(20)
1426,2021-11-27,Whse_J,Product_1,Category_019,(20)
1427,2021-11-28,Whse_J,Product_1,Category_019,(22)
1428,2021-11-29,Whse_J,Product_1,Category_019,(27)
1429,2021-11-30,Whse_J,Product_1,Category_019,(19)
1430,2021-12-01,Whse_J,Product_1,Category_019,(13)
1431,2021-12-02,Whse_J,Product_1,Category_019,(11)
1432,2021-12-03,Whse_J,Product_1,Category_019,(19)
1433,2021-12-04,Whse_J,Product_1,Category_019,(24)
1434,2021-12-05,Whse_J,Product_1,Category_019,(13)
1435,2021-12-06,Whse_J,Product_1,Category_019,(10)
1436,2021-12-07,Whse_J,Product_1,Category_019,(17)
1437,2021-12-08,Whse_J,Product_1,Category_019,(15)
1438,2021-12-09,Whse_J,Product_1,Category_019,(7)
1439,2021-12-10,Whse_J,Product_1,Category_019,(12)
1440,2021-12-11,Whse_J,Product_1,Category_019,(20)
1441,2021-12-12,Whse_J,Product_1,Category_019,(12)
1442,2021-12-13,Whse_J,Product_1,Category_019,(23)
1443,2021-12-14,Whse_J,Product_1,Category_019,(12)
1444,2021-12-15,Whse_J,Product_1,Category_019,(10)
1445,2021-12-16,Whse_J,Product_1,Category_019,(15)
1446,2021-12-17,Whse_J,Product_1,Category_019,(19)
1447,2021-12-18,Whse_J,Product_1,Category_019,(22)
1448,2021-12-19,Whse_J,Product_1,Category_019,(17)
1449,2021-12-20,Whse_J,Product_1,Category_019,(18)
1450,2021-12-21,Whse_J,Product_1,Category_019,(12)
1451,2021-12-22,Whse_J,Product_1,Category_019,(20)
1452,2021-12-23,Whse_J,Product_1,Category_019,(21)
1453,2021-12-24,Whse_J,Product_1,Category_019,(13)
1454,2021-12-25,Whse_J,Product_1,Category_019,(20)
1455,2021-12-26,Whse_J,Product_1,Category_019,(16)
1456,2021-12-27,Whse_J,Product_1,Category_019,(10)
1457,2021-12-28,Whse_J,Product_1,Category_019,(16)
1458,2021-12-29,Whse_J,Product_1,Category_019,(21)
1459,2021-12-30,Whse_J,Product_1,Category_019,(24)
1460,2021-12-31,Whse_J,Product_1,Category_019,(14)
1461,2022-01-01,Whse_J,Product_1,Category_019,(19)
1462,2022-01-02,Whse_J,Product_1,Category_019,(15)
1463,2022-01-03,Whse_J,Product_1,Category_019,(10)
1464,2022-01-04,Whse_J,Product_1,Category_019,(16)
1465,2022-01-05,Whse_J,Product_1,Category_019,(14)
1466,2022-01-06,Whse_J,Product_1,Category_019,(24)
1467,2022-01-07,Whse_J,Product_1,Category_019,(14)
1468,2022-01-08,Whse_J,Product_1,Category_019,(20)
1469,2022-01-09,Whse_J,Product_1,Category_019,(18)
1470,2022-01-10,Whse_J,Product_1,Category_019,(11)
1471,2022-01-11,Whse_J,Product_1,Category_019,(14)
1472,2022-01-12,Whse_J,Product_1,Category_019,(17)
1473,2022-01-13,Whse_J,Product_1,Category_019,(7)
1474,2022-01-14,Whse_J,Product_1,Category_019,(16)
1475,2022-01-15,Whse_J,Product_1,Category_019,(29)
1476,2022-01-16,Whse_J,Product_1,Category_019,(15)
1477,2022-01-17,Whse_J,Product_1,Category_019,(14)
1478,2022-01-18,Whse_J,Product_1,Category_019,(10)
1479,2022-01-19,Whse_J,Product_1,Category_019,(16)
1480,2022-01-20,Whse_J,Product_1,Category_019,(22)
1481,2022-01-21,Whse_J,Product_1,Category_019,(13)
1482,2022-01-22,Whse_J,Product_1,Category_019,(21)
1483,2022-01-23,Whse_J,Product_1,Category_019,(9)
1484,2022-01-24,Whse_J,Product_1,Category_019,(18)
1485,2022-01-25,Whse_J,Product_1,Category_019,(14)
1486,2022-01-26,Whse_J,Product_1,Category_019,(13)
1487,2022-01-27,Whse_J,Product_1,Category_019,(10)
1488,2022-01-28,Whse_J,Product_1,Category_019,(16)
1489,2022-01-29,Whse_J,Product_1,Category_019,(24)
1490,2022-01-30,Whse_J,Product_1,Category_019,(9)
1491,2022-01-31,Whse_J,Product_1,Category_019,(17)
1492,2022-02-01,Whse_J,Product_1,Category_019,(15)
1493,2022-02-02,Whse_J,Product_1,Category_019,(17)
1494,2022-02-03,Whse_J,Product_1,Category_019,(24)
1495,2022-02-04,Whse_J,Product_1,Category_019,(25)
1496,2022-02-05,Whse_J,Product_1,Category_019,(25)
1497,2022-02-06,Whse_J,Product_1,Category_019,(16)
1498,2022-02-07,Whse_J,Product_1,Category_019,(12)
1499,2022-02-08,Whse_J,Product_1,Category_019,(20)
1500,2022-02-09,Whse_J,Product_1,Category_019,(16)
1501,2022-02-10,Whse_J,Product_1,Category_019,(16)
1502,2022-02-11,Whse_J,Product_1,Category_019,(18)
1503,2022-02-12,Whse_J,Product_1,Category_019,(19)
1504,2022-02-13,Whse_J,Product_1,Category_019,(11)
1505,2022-02-14,Whse_J,Product_1,Category_019,(15)
1506,2022-02-15,Whse_J,Product_1,Category_019,(22)
1507,2022-02-16,Whse_J,Product_1,Category_019,(11)
1508,2022-02-17,Whse_J,Product_1,Category_019,(17)
1509,2022-02-18,Whse_J,Product_1,Category_019,(22)
1510,2022-02-19,Whse_J,Product_1,Category_019,(18)
1511,2022-02-20,Whse_J,Product_1,Category_019,(5)
